section_id,region_id,admin_name,municipality_code,place_name,address,latitude,longitude,voting_mode,registered_voters,voters_signed,turnout,total_valid_candidate_votes,progressive_bulgaria_votes,progressive_bulgaria_share,top_party_name,top_party_share,winner_margin,turnout_2024,top_party_name_2024,top_party_share_2024,ppdb_share_2024,ppdb_plus_gerb_share_2024,turnout_delta_2026_minus_2024,pb_share_2026_minus_2024_top_party_share,historical_swing_lead,control_group_level,control_count,control_weighted_pb_share,pb_share_minus_control,turnout_minus_control,pb_votes_minus_control_expectation,pb_control_z,matched_positive_residual,matched_relative_high_turnout_high_share,regional_lead_score,matched_control_score,geo_cluster_id,is_geo_clustered,validation_issue_count,validation_issue_types,validation_issue_details,voting_method_lead_flag,score_matched_control,score_regional,score_positive_residual,score_relative_high_turnout_high_share,score_geo_cluster,score_validation,score_method,score_historical,score_high_impact,score_extreme_absolute,anomaly_score,anomaly_category,anomaly_category_label,evidence_summary,cik_search_url,candidate_protocol_html_url,candidate_protocol_pdf_search_url
234623007,23,23. СОФИЯ 23 МИР,46,с.Казичене,"С.КАЗИЧЕНЕ, 71 СОУ  П. Яворов , ул. Яворов №10",42.65667109,23.46264482,mixed_machine_paper,618,268,0.4336569579288026,256,137,0.53515625,ПРОГРЕСИВНА БЪЛГАРИЯ,0.53515625,0.4375,0.2200647249190938,ГЕРБ-СДС,0.3360655737704918,0.0655737704918032,0.4016393442622951,0.2135922330097087,0.1990906762295082,0.0,domestic_same_municipality_voting_mode,30,0.3328752331402768,0.2022810168597231,-0.1362768716824463,51.78394031608913,6.868008705496454,1,0,2,3,6.0,1.0,0,,,1,2,1,1,0,1,0,0,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 3; +51.8 PB votes vs matched expectation; regional score 2; geo cluster 6,https://results.cik.bg/pe202604/search/index.html#/s/64/234623007,https://results.cik.bg/pe202604/protokoli/64/23/234623007.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234623007.0.pdf
320270058,32,32. Извън страната,02,"Германия, Аугсбург","ГЕРМАНИЯ ФР, Аугсбург",48.3538642,10.8881301,mixed_machine_paper,673,649,0.9643387815750372,632,316,0.5,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5,0.3481012658227848,0.9954545454545456,ВЪЗРАЖДАНЕ,0.2596153846153846,0.2307692307692307,0.2932692307692308,-0.0311157638795083,0.2403846153846153,0.0,abroad_same_country_voting_mode,30,0.4183988690507356,0.0816011309492643,-0.0020248081553996,51.571914759935055,4.158597085697335,1,0,2,2,0.0,0.0,1,signed_voters_ballots_found_mismatch,"voters_signed=649, ballots_found=644",1,2,1,1,0,0,1,0,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; +51.6 PB votes vs matched expectation; regional score 2; validation issue: signed_voters_ballots_found_mismatch,https://results.cik.bg/pe202604/search/index.html#/s/64/320270058,https://results.cik.bg/pe202604/protokoli/64/32/320270058.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320270058.0.pdf
303000032,30,30. ШУМЕН,30,гр.Шумен,"ГР.ШУМЕН, кв.Дивдядово 9 ОУ  Панаойт Волов  ул.  Шестте ястребинчета  №1",43.24290501,26.92699671,mixed_machine_paper,901,464,0.5149833518312985,447,284,0.6353467561521253,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6353467561521253,0.5391498881431768,0.3530066815144766,ВЪЗРАЖДАНЕ,0.2857142857142857,0.0730897009966777,0.335548172757475,0.1619766703168219,0.3496324704378396,0.0,domestic_same_municipality_voting_mode,30,0.53099173553719,0.1043550206149352,0.1111169093540059,46.64669421487605,4.421126904852535,0,0,2,2,10.0,1.0,1,signed_voters_ballots_found_mismatch,"voters_signed=464, ballots_found=463",1,2,1,0,0,1,1,0,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; regional score 2; geo cluster 10; validation issue: signed_voters_ballots_found_mismatch,https://results.cik.bg/pe202604/search/index.html#/s/64/303000032,https://results.cik.bg/pe202604/protokoli/64/30/303000032.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/303000032.0.pdf
091600160,09,09. КЪРДЖАЛИ,16,гр.Кърджали,"гр.Кърджали, бул. Беломорски  53 /МБАЛ Д-р Атанас Дафовски/",41.6462381,25.3752998,paper_only,123,108,0.8780487804878049,106,40,0.3773584905660377,Движение за права и свободи - ДПС,0.4245283018867924,0.0471698113207547,0.975609756097561,ДПС-Ново начало,0.55,0.075,0.175,-0.097560975609756,-0.1726415094339623,0.0,domestic_same_municipality_voting_mode,26,0.09375,0.2836084905660377,0.4626786443153393,30.0625,10.017572935220894,0,1,1,2,3.0,1.0,0,,,1,2,0,0,1,1,0,1,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; high turnout and high PB share vs controls; geo cluster 3; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/091600160,https://results.cik.bg/pe202604/protokoli/64/09/091600160.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/091600160.0.pdf
303000063,30,30. ШУМЕН,30,гр.Шумен,"ГР.ШУМЕН, ЦДГ  Пролетна дъга  - ул. Софийско шосе  №2",43.2812874,26.9253831,mixed_machine_paper,378,371,0.9814814814814816,363,217,0.5977961432506887,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5977961432506887,0.5068870523415978,0.3870967741935484,ВЪЗРАЖДАНЕ,0.2563176895306859,0.0902527075812274,0.2779783393501805,0.5943847072879332,0.3414784537200028,1.0,domestic_same_municipality_voting_mode,30,0.5275690999291283,0.0702270433215604,0.5198959244892007,25.49241672572643,2.6800868856927944,0,0,2,2,10.0,1.0,0,,,1,2,1,0,0,1,0,0,1,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; regional score 2; geo cluster 10; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/303000063,https://results.cik.bg/pe202604/protokoli/64/30/303000063.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/303000063.0.pdf
234608048,23,23. СОФИЯ 23 МИР,46,гр.София,"ГР.СОФИЯ, ОС  ИН  - бул.  Г.М. Димитров  №42",42.66595725,23.36081207,paper_only,247,246,0.9959514170040484,214,110,0.514018691588785,ПРОГРЕСИВНА БЪЛГАРИЯ,0.514018691588785,0.4018691588785046,0.8981132075471698,ГЕРБ-СДС,0.2538860103626943,0.0569948186528497,0.310880829015544,0.0978382094568786,0.2601326812260907,0.0,domestic_same_municipality_voting_mode,29,0.4022030366180411,0.1118156549707439,0.174522845575477,23.928550163739203,3.3358765761172937,0,0,2,2,6.0,1.0,0,,,1,2,1,0,0,1,0,1,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; regional score 2; geo cluster 6; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/234608048,https://results.cik.bg/pe202604/protokoli/64/23/234608048.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/234608048.0.pdf
162205099,16,16. ПЛОВДИВ град,22,гр.Пловдив,Пловдивски затвор - бул. „Ал. Стамболийски” 4,42.1187474,24.7386634,paper_only,97,94,0.9690721649484536,81,55,0.6790123456790124,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6790123456790124,0.617283950617284,,,,,,,,0.0,domestic_same_municipality_voting_mode,24,0.4787234042553192,0.2002889414236932,0.1862269766639347,16.223404255319146,3.60846948749966,0,0,2,2,4.0,1.0,0,,,1,2,1,0,0,1,0,1,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; regional score 2; geo cluster 4; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/162205099,https://results.cik.bg/pe202604/protokoli/64/16/162205099.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/162205099.0.pdf
303000079,30,30. ШУМЕН,30,гр.Шумен,"ГР.ШУМЕН, СУ  Сава Доброплодни , бул.  Мадара  №34",43.2701605,26.9395915,mixed_machine_paper,332,332,1.0,322,159,0.4937888198757764,ПРОГРЕСИВНА БЪЛГАРИЯ,0.4937888198757764,0.3260869565217391,0.3528610354223433,ГЕРБ-СДС,0.3073770491803279,0.1352459016393442,0.4426229508196721,0.6471389645776566,0.1864117706954485,0.0,domestic_same_municipality_voting_mode,30,0.5326944757609922,-0.0389056558852157,0.5384144430077191,-12.527621195039472,-1.399268711061314,0,0,2,2,10.0,1.0,1,protocol_machine_arithmetic_mismatch,"machine_ballots_found=194, expected=193",1,2,1,0,0,1,1,0,0,0,0,5,3,statistical lead with corroborating flag,matched-control score 2; regional score 2; geo cluster 10; validation issue: protocol_machine_arithmetic_mismatch,https://results.cik.bg/pe202604/search/index.html#/s/64/303000079,https://results.cik.bg/pe202604/protokoli/64/30/303000079.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/303000079.0.pdf
013300056,01,01. БЛАГОЕВГРАД,33,с.Михнево,"С.МИХНЕВО, КМЕТСТВОТО",41.4583292,23.1920759,mixed_machine_paper,865,539,0.623121387283237,526,352,0.6692015209125475,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6692015209125475,0.5703422053231939,0.3892078071182548,ГЕРБ-СДС,0.4224924012158054,0.0364741641337386,0.458966565349544,0.2339135801649821,0.246709119696742,1.0,domestic_same_municipality_voting_mode,30,0.4688191510762422,0.2003823698363052,0.2087362098864937,105.4011265338966,9.209339940248103,1,1,1,4,0.0,0.0,0,,,1,3,0,1,1,0,0,0,1,1,0,7,2,strong statistical lead,matched-control score 4; +105.4 PB votes vs matched expectation; high turnout and high PB share vs controls; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/013300056,https://results.cik.bg/pe202604/protokoli/64/01/013300056.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/013300056.0.pdf
170100090,17,17. ПЛОВДИВ област,01,с.Боянци,"С.БОЯНЦИ, ОУ Проф. Д-р Асен Златаров, ул. Рила №2",42.03934917,24.94563818,mixed_machine_paper,207,207,1.0,191,147,0.7696335078534031,ПРОГРЕСИВНА БЪЛГАРИЯ,0.7696335078534031,0.6910994764397905,0.1950310559006211,БСП – ОБЕДИНЕНА ЛЕВИЦА,0.6546762589928058,0.0,0.1870503597122302,0.8049689440993789,0.1149572488605973,0.0,domestic_same_municipality_voting_mode,30,0.4848402075935537,0.2847933002598494,0.4827894161992592,54.395520349631255,7.875464133029992,1,1,3,5,0.0,0.0,0,,,1,3,1,1,1,0,0,0,0,0,1,7,2,strong statistical lead,matched-control score 5; +54.4 PB votes vs matched expectation; high turnout and high PB share vs controls; regional score 3,https://results.cik.bg/pe202604/search/index.html#/s/64/170100090,https://results.cik.bg/pe202604/protokoli/64/17/170100090.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/170100090.0.pdf
182900017,18,18. РАЗГРАД,29,с.Самуил,"с. Самуил, Народно читалище „Христо Ботев“,  ул. „Димитър Благоев“ № 38 ",,,paper_only,83,82,0.9879518072289156,81,77,0.9506172839506172,ПРОГРЕСИВНА БЪЛГАРИЯ,0.9506172839506172,0.9135802469135804,0.9090909090909092,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.85,0.0,0.15,0.0788608981380065,0.1006172839506172,0.0,domestic_same_municipality,17,0.7297551789077212,0.2208621050428959,0.6216727374614739,17.88983050847458,4.476065506032834,0,1,3,4,0.0,0.0,0,,,1,3,1,0,1,0,0,1,0,0,1,7,2,strong statistical lead,matched-control score 4; high turnout and high PB share vs controls; regional score 3; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/182900017,https://results.cik.bg/pe202604/protokoli/64/18/182900017.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/182900017.0.pdf
090200028,09,09. КЪРДЖАЛИ,02,с.Падина,"С.ПАДИНА, училище",41.5104287,25.0700541,mixed_machine_paper,644,345,0.5357142857142857,334,156,0.467065868263473,ПРОГРЕСИВНА БЪЛГАРИЯ,0.467065868263473,0.1077844311377245,0.3899721448467966,АЛИАНС ЗА ПРАВА И СВОБОДИ – АПС,0.6038461538461538,0.0384615384615384,0.1961538461538461,0.145742140867489,-0.1367802855826808,0.0,domestic_same_municipality_voting_mode,26,0.2124090541632983,0.2546568141001747,0.3101363287250384,85.05537590945836,11.378674260277707,1,1,2,5,0.0,0.0,0,,,1,3,1,1,1,0,0,0,0,0,0,6,2,strong statistical lead,matched-control score 5; +85.1 PB votes vs matched expectation; high turnout and high PB share vs controls; regional score 2,https://results.cik.bg/pe202604/search/index.html#/s/64/090200028,https://results.cik.bg/pe202604/protokoli/64/09/090200028.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/090200028.0.pdf
321250465,32,32. Извън страната,12,"Франция, Сент-Етиен","ФРАНЦИЯ, Сент-Етиен",45.4440143,4.3822284,paper_only,210,187,0.8904761904761904,186,159,0.8548387096774194,ПРОГРЕСИВНА БЪЛГАРИЯ,0.8548387096774194,0.8064516129032259,,,,,,,,0.0,abroad_same_country_voting_mode,15,0.4033840947546531,0.4514546149227662,-0.0819376026272578,83.97055837563451,12.55057924947416,1,0,3,3,0.0,0.0,0,,,1,2,1,1,0,0,0,1,0,0,1,6,2,strong statistical lead,matched-control score 3; +84.0 PB votes vs matched expectation; regional score 3; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/321250465,https://results.cik.bg/pe202604/protokoli/64/32/321250465.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/321250465.0.pdf
062700034,06,06. ВРАЦА,27,с.Оселна,"С.ОСЕЛНА, Сградата на кметството, ул.  Г. Димитров  №77",43.0631068,23.54748,mixed_machine_paper,332,217,0.6536144578313253,210,183,0.8714285714285714,ПРОГРЕСИВНА БЪЛГАРИЯ,0.8714285714285714,0.8285714285714286,0.4149253731343283,ГЕРБ-СДС,0.5259259259259259,0.0296296296296296,0.5555555555555556,0.2386890846969969,0.3455026455026455,1.0,domestic_same_municipality_voting_mode,22,0.5969745222929936,0.2744540491355778,0.1342772297797848,57.63535031847134,8.108399548832768,1,0,2,4,0.0,0.0,0,,,1,3,1,1,0,0,0,0,1,0,0,6,2,strong statistical lead,matched-control score 4; +57.6 PB votes vs matched expectation; regional score 2; large 2026 swing vs exact 2024 section,https://results.cik.bg/pe202604/search/index.html#/s/64/062700034,https://results.cik.bg/pe202604/protokoli/64/06/062700034.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/062700034.0.pdf
321180443,32,32. Извън страната,11,"Турция, Чорлу","ТУРЦИЯ, Чорлу, кв. Шейхсинан",41.155907,27.790736,mixed_machine_paper,3031,1909,0.6298251402177499,1675,919,0.5486567164179105,ПРОГРЕСИВНА БЪЛГАРИЯ,0.5486567164179105,0.3516417910447761,,,,,,,,0.0,abroad_same_country_voting_mode,20,0.1437641539954707,0.4048925624224397,-0.2004611503594888,678.1950420575865,47.23078845709609,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,2,0,5,2,strong statistical lead,matched-control score 2; +678.2 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/321180443,https://results.cik.bg/pe202604/protokoli/64/32/321180443.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/321180443.0.pdf
321180442,32,32. Извън страната,11,"Турция, Чорлу","ТУРЦИЯ, Чорлу, кв. Хавузлар",41.1388383,27.8003755,mixed_machine_paper,2348,1605,0.6835604770017035,1464,553,0.3777322404371585,ПРОГРЕСИВНА БЪЛГАРИЯ,0.3777322404371585,0.0928961748633879,,,,,,,,0.0,abroad_same_country_voting_mode,20,0.1572236256465776,0.2205086147905808,-0.1467258135755352,322.8246120534103,23.178270110460097,1,0,0,2,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,2,0,5,2,strong statistical lead,matched-control score 2; +322.8 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/321180442,https://results.cik.bg/pe202604/protokoli/64/32/321180442.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/321180442.0.pdf
320870307,32,32. Извън страната,08,"Нидерландия, Хага","НИДЕРЛАНДИЯ, Хага 4",52.0626158,4.2838441,mixed_machine_paper,990,980,0.98989898989899,917,616,0.6717557251908397,ПРОГРЕСИВНА БЪЛГАРИЯ,0.6717557251908397,0.5856052344601963,0.9629629629629628,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,0.272108843537415,0.272108843537415,0.3809523809523809,0.026936026936027,0.3996468816534247,0.0,abroad_same_country_voting_mode,7,0.3289383950897931,0.3428173301010466,0.0516636957813427,314.3634917026597,22.09576060553356,1,0,1,3,0.0,0.0,0,,,1,2,0,1,0,0,0,0,0,2,0,5,2,strong statistical lead,matched-control score 3; +314.4 PB votes vs matched expectation,https://results.cik.bg/pe202604/search/index.html#/s/64/320870307,https://results.cik.bg/pe202604/protokoli/64/32/320870307.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320870307.0.pdf
320140045,32,32. Извън страната,01,"Белгия, Гент","БЕЛГИЯ, Гент 2 - Синт Амандсберг",51.037643,3.7416573,paper_only,1602,801,0.5,727,466,0.640990371389271,ПРОГРЕСИВНА БЪЛГАРИЯ,0.640990371389271,0.5474552957359009,,,,,,,,0.0,abroad_same_country_voting_mode,12,0.4338868388683887,0.2071035325208822,-0.4518311894782483,150.56426814268144,11.26717002100635,1,0,1,2,0.0,0.0,0,,,1,2,0,1,0,0,0,1,0,1,0,5,2,strong statistical lead,matched-control score 2; +150.6 PB votes vs matched expectation; paper-only method lead,https://results.cik.bg/pe202604/search/index.html#/s/64/320140045,https://results.cik.bg/pe202604/protokoli/64/32/320140045.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/320140045.0.pdf
090800030,09,09. КЪРДЖАЛИ,08,с.Припек,"С.ПРИПЕК, ул.Георги Димитров №18А - НЧ Димитър Благоев ",41.46144836,25.18448353,mixed_machine_paper,682,419,0.6143695014662757,407,150,0.3685503685503685,ГЕРБ-СДС,0.4914004914004914,0.1228501228501228,0.4816983894582723,ГЕРБ-СДС,0.6593059936908517,0.0315457413249211,0.6908517350157729,0.1326711120080033,-0.2907556251404832,0.0,domestic_same_municipality_voting_mode,30,0.0512679162072767,0.3172824523430917,0.3268609676724521,129.13395810363838,29.02342300315017,1,1,1,3,0.0,0.0,0,,,1,2,0,1,1,0,0,0,0,1,0,5,2,strong statistical lead,matched-control score 3; +129.1 PB votes vs matched expectation; high turnout and high PB share vs controls,https://results.cik.bg/pe202604/search/index.html#/s/64/090800030,https://results.cik.bg/pe202604/protokoli/64/09/090800030.0.html,https://results.cik.bg/pe202604/search/index.html#/s/64/090800030.0.pdf
